Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S2257,John,Brown,student1257@university.com,Female,18,Business,94.61,63.65,42.46,96.12,87.54,6.98,82.35,56.79,A,14.0,No,Yes,Bachelor's,High,6,7.0
S4606,Emma,Johnson,student3606@university.com,Female,22,Engineering,91.33,41.45,58.98,83.81,93.84,4.22,70.07,74.86,B,20.8,No,Yes,,High,7,4.4
S1747,Omar,Johnson,student747@university.com,Male,22,CS,90.1,76.47,52.51,,94.11,1.31,74.81,60.43,A,21.8,No,Yes,Master's,High,9,4.5
S5795,Sara,Davis,student4795@university.com,Female,20,Mathematics,97.19,49.44,91.32,55.2,54.79,6.94,76.83,85.97,A,15.1,No,Yes,PhD,Low,2,8.6
S2171,John,Smith,student1171@university.com,Female,20,CS,99.09,64.7,63.23,54.74,75.35,8.05,69.0,54.72,A,16.0,No,Yes,,High,4,8.0
S4785,Sara,Brown,student3785@university.com,Female,22,CS,61.52,42.62,58.19,73.03,65.44,6.38,66.71,85.21,B,9.3,No,Yes,High School,Low,10,5.7
S2515,Emma,Davis,student1515@university.com,Male,22,Business,65.18,92.15,47.7,61.88,99.8,4.33,91.43,85.56,B,29.1,No,Yes,Bachelor's,Low,2,7.1
S5528,Liam,Davis,student4528@university.com,Female,20,CS,64.61,96.16,68.0,81.36,69.97,0.12,55.57,73.83,C,19.6,No,Yes,,High,2,8.7
S1742,Sara,Johnson,student742@university.com,Male,22,Business,76.7,67.28,96.01,86.83,86.84,7.54,53.72,69.19,D,26.4,Yes,Yes,,Medium,7,7.4
S5221,Maria,Jones,student4221@university.com,Female,22,CS,83.83,53.98,99.93,98.92,74.56,9.85,68.92,52.23,F,18.3,No,Yes,,Low,1,4.5
S1713,Maria,Brown,student713@university.com,Male,23,Engineering,62.95,45.36,88.84,93.04,69.11,0.41,67.22,82.74,C,26.5,No,Yes,PhD,Low,3,8.7
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,74.72,83.77,73.81,77.19,53.83,5.7,65.26,72.39,D,10.5,No,Yes,Bachelor's,High,7,4.6
S4207,Omar,Brown,student3207@university.com,Female,20,Business,54.29,66.85,98.59,96.12,50.67,0.24,83.23,92.54,C,15.9,No,Yes,Master's,High,5,7.9
S5063,Ali,Davis,student4063@university.com,Male,18,Business,62.81,86.26,90.72,53.63,76.66,3.48,73.99,52.35,F,6.0,Yes,Yes,,Low,5,8.6
S4165,Ali,Williams,student3165@university.com,Female,19,CS,72.47,96.81,95.97,92.98,73.21,1.6,68.23,91.15,B,10.7,No,Yes,High School,Low,4,7.4
S1629,Omar,Smith,student629@university.com,Female,23,Business,97.74,58.2,79.9,87.44,62.74,8.26,75.97,70.75,A,10.4,No,Yes,,Medium,8,4.2
S1090,Liam,Johnson,student90@university.com,Female,20,Mathematics,59.69,76.77,90.88,97.26,57.28,6.74,81.0,70.84,C,21.1,No,Yes,PhD,Medium,10,7.1
S5092,Ali,Smith,student4092@university.com,Female,23,CS,,47.62,55.42,86.65,80.25,7.74,58.87,77.48,D,28.7,Yes,Yes,Bachelor's,Low,4,8.7
S1022,Sara,Davis,student22@university.com,Male,22,Engineering,69.51,96.46,89.05,85.79,77.56,2.19,65.24,74.72,C,28.0,Yes,Yes,,Low,10,8.5
S1144,Liam,Jones,student144@university.com,Female,18,CS,71.6,80.47,58.88,55.68,55.33,2.73,78.35,96.25,D,28.7,No,Yes,Bachelor's,High,9,7.2
S3919,Emma,Brown,student2919@university.com,Male,19,Engineering,77.95,53.52,68.44,81.19,75.01,0.55,89.37,98.48,F,27.9,No,Yes,PhD,Medium,1,6.4
S1817,John,Johnson,student817@university.com,Male,21,CS,76.16,78.12,52.81,89.39,96.89,8.99,79.61,87.17,A,21.9,No,Yes,High School,High,10,6.0
S4831,Sara,Jones,student3831@university.com,Female,24,Business,98.29,45.18,83.68,68.88,76.84,2.23,88.76,54.9,B,10.7,No,Yes,,Medium,5,7.4
S1687,Ahmed,Johnson,student687@university.com,Female,20,Engineering,83.23,55.21,91.89,92.28,96.47,0.08,64.49,56.52,F,19.8,No,Yes,,Medium,4,5.3
S5057,Ahmed,Davis,student4057@university.com,Female,23,Business,95.25,59.75,76.37,79.15,70.61,5.24,59.6,79.11,A,13.9,No,Yes,Bachelor's,High,4,5.8
S2667,Ali,Jones,student1667@university.com,Female,21,Engineering,84.71,47.47,85.07,65.93,55.54,7.86,75.42,80.11,C,17.6,No,Yes,High School,Medium,1,6.7
S1388,Ali,Williams,student388@university.com,Male,18,CS,61.61,45.27,71.86,51.02,85.83,5.44,64.4,76.21,D,21.5,No,No,High School,Medium,2,4.7
S3788,Sara,Davis,student2788@university.com,Female,22,CS,68.9,41.02,44.41,95.43,61.31,2.91,90.44,79.16,F,17.5,No,Yes,Bachelor's,Low,4,4.8
S4571,Emma,Jones,student3571@university.com,Male,23,Business,,64.97,87.85,50.15,60.0,4.78,70.39,96.31,F,18.8,No,Yes,Bachelor's,Low,7,7.7
S5968,John,Smith,student4968@university.com,Female,23,Mathematics,73.66,93.72,76.16,,73.5,7.38,96.06,65.21,C,16.0,Yes,Yes,,Medium,7,5.7
S4805,Sara,Davis,student3805@university.com,Female,22,CS,55.37,56.78,50.51,99.17,69.03,9.71,66.07,78.88,C,5.4,Yes,No,PhD,Low,3,6.7
S4994,Emma,Johnson,student3994@university.com,Female,20,CS,89.24,59.29,55.74,88.48,74.89,4.96,58.91,87.81,A,24.6,No,Yes,PhD,Low,8,6.3
S2835,Sara,Brown,student1835@university.com,Female,21,CS,,47.37,82.64,74.19,62.6,1.92,58.5,54.32,C,5.9,No,Yes,,High,4,4.8
S3666,Liam,Williams,student2666@university.com,Female,24,Business,,88.93,66.38,59.73,69.4,7.32,99.38,92.06,C,8.2,No,Yes,,Medium,2,5.1
S4076,Sara,Williams,student3076@university.com,Female,20,CS,88.12,98.36,62.71,92.4,72.47,3.19,68.71,59.13,A,28.4,No,Yes,,Low,1,6.3
S2421,Ali,Williams,student1421@university.com,Male,18,Engineering,92.73,41.2,55.45,84.47,75.28,6.77,74.94,81.97,A,6.3,No,No,Master's,High,2,4.8
S3765,Maria,Brown,student2765@university.com,Female,21,CS,54.86,58.54,54.08,89.93,65.33,2.95,52.54,53.31,C,12.9,Yes,Yes,,Medium,4,6.6
S1240,Sara,Johnson,student240@university.com,Female,18,Engineering,61.22,55.65,55.49,90.77,62.12,4.47,82.86,91.09,F,16.9,No,Yes,,Medium,1,4.5
S1541,Sara,Smith,student541@university.com,Male,19,Engineering,60.77,98.69,45.5,57.71,53.39,9.48,55.16,83.37,C,16.8,Yes,Yes,High School,Medium,10,8.2
S4323,Emma,Smith,student3323@university.com,Male,24,Engineering,71.01,79.92,72.68,86.99,50.71,1.27,61.97,92.31,D,7.7,Yes,Yes,,Low,8,5.7
S3418,Ahmed,Williams,student2418@university.com,Male,21,Engineering,74.4,41.32,90.33,59.6,75.36,0.39,83.49,66.53,D,9.6,No,Yes,Master's,Medium,3,5.0
S3293,Liam,Williams,student2293@university.com,Male,20,Mathematics,69.76,54.4,69.92,66.89,53.8,4.31,79.22,50.6,A,21.2,No,Yes,High School,High,10,6.8
S2463,John,Johnson,student1463@university.com,Female,22,CS,92.65,51.82,57.47,66.12,79.14,0.79,70.63,73.5,B,15.2,No,No,Bachelor's,High,1,7.6
S4050,Liam,Smith,student3050@university.com,Female,24,CS,69.83,65.99,47.48,67.7,58.11,1.81,90.41,90.24,C,23.2,No,Yes,Master's,Low,1,8.7
S3727,Ahmed,Davis,student2727@university.com,Male,22,Business,56.48,87.3,81.86,69.33,97.67,4.73,96.1,86.63,C,9.8,Yes,Yes,Master's,Medium,3,7.7
S4678,Omar,Johnson,student3678@university.com,Female,24,CS,56.52,44.91,86.6,83.0,59.86,2.59,88.39,99.29,C,15.5,No,Yes,High School,High,7,4.1
S5914,Omar,Smith,student4914@university.com,Male,19,Mathematics,58.22,82.83,72.73,67.8,69.12,3.3,76.74,99.51,C,29.9,No,Yes,,Low,2,8.0
S2175,Omar,Davis,student1175@university.com,Female,20,CS,99.02,77.46,64.25,60.89,80.78,2.27,96.67,95.87,B,23.0,Yes,Yes,Master's,Medium,5,6.3
S1470,Ahmed,Johnson,student470@university.com,Female,23,CS,89.13,51.97,50.25,55.06,63.53,9.76,89.73,93.07,B,17.3,No,No,Master's,Low,7,8.4
S3454,Ali,Jones,student2454@university.com,Female,20,Engineering,84.19,92.37,97.39,51.25,88.95,2.58,81.23,54.0,D,26.4,Yes,Yes,,Low,4,4.2
S3389,Sara,Jones,student2389@university.com,Male,22,CS,,46.63,93.84,61.26,81.26,0.01,79.13,68.3,F,14.0,No,Yes,,Medium,4,7.0
S4533,Sara,Johnson,student3533@university.com,Male,18,Engineering,76.08,49.51,53.65,93.7,83.16,8.07,92.12,72.94,D,14.8,No,Yes,,High,9,8.5
S2378,Emma,Jones,student1378@university.com,Male,19,Engineering,56.21,56.68,54.24,56.63,79.69,9.86,86.72,86.69,F,15.4,No,Yes,Master's,Low,6,8.6
S5165,John,Johnson,student4165@university.com,Female,18,Business,52.32,91.21,95.45,88.8,64.27,2.53,79.88,63.19,C,23.5,No,Yes,,Medium,1,7.5
S2911,Emma,Davis,student1911@university.com,Female,21,Mathematics,87.44,72.97,50.94,96.86,50.16,6.62,50.43,54.67,B,18.8,No,No,Master's,Low,9,6.3
S2723,Sara,Brown,student1723@university.com,Male,19,CS,78.7,52.92,56.3,85.02,92.37,7.51,61.5,93.04,A,24.1,No,Yes,PhD,Low,10,5.6
S1235,Maria,Jones,student235@university.com,Male,20,Business,83.69,84.8,76.27,69.82,73.79,7.29,56.75,66.07,D,5.3,No,Yes,,Low,9,8.8
S4751,Ahmed,Davis,student3751@university.com,Male,24,Engineering,93.43,47.53,63.19,88.77,53.54,1.02,76.62,78.99,B,27.0,No,Yes,High School,Low,4,7.8
S5995,Ahmed,Jones,student4995@university.com,Male,19,Business,,82.15,60.33,80.09,99.32,5.0,58.42,85.21,D,25.5,No,Yes,High School,Low,10,8.3
S3256,Omar,Jones,student2256@university.com,Female,22,Engineering,69.84,41.85,43.9,82.94,59.69,5.49,85.97,67.78,B,9.8,No,Yes,Master's,Medium,2,8.1
S5777,Maria,Brown,student4777@university.com,Male,24,CS,74.06,52.19,42.52,97.51,89.59,4.31,80.53,99.23,B,20.2,No,Yes,Master's,Medium,8,5.5
S4991,Ali,Davis,student3991@university.com,Male,23,Engineering,68.32,46.46,42.35,99.76,70.44,9.26,59.61,72.67,C,26.0,No,Yes,,Medium,7,5.2
S4644,Emma,Brown,student3644@university.com,Female,24,CS,82.7,53.05,55.35,61.17,59.3,4.62,85.24,63.95,B,26.6,Yes,Yes,Bachelor's,Medium,1,8.8
S1731,Ali,Smith,student731@university.com,Female,21,Business,73.56,50.27,88.66,72.19,88.88,8.69,54.06,56.12,F,12.2,No,No,Bachelor's,Low,3,9.0
S2033,Emma,Williams,student1033@university.com,Male,18,Engineering,98.47,63.08,42.43,57.04,79.19,8.39,99.35,77.32,A,24.7,No,No,PhD,High,10,7.9
S4502,Ali,Johnson,student3502@university.com,Male,18,Engineering,56.32,81.02,87.12,55.57,94.6,5.05,58.64,95.26,C,21.4,No,Yes,Bachelor's,Medium,6,9.0
S5783,Maria,Smith,student4783@university.com,Male,22,CS,53.74,79.63,54.86,92.67,85.17,8.34,77.51,87.31,C,26.6,No,Yes,PhD,Low,7,8.2
S4467,Sara,Jones,student3467@university.com,Male,18,CS,53.29,75.61,78.56,66.19,78.9,7.82,51.76,51.46,D,14.8,No,Yes,,Low,2,7.8
S2664,John,Smith,student1664@university.com,Female,18,Mathematics,,83.6,45.56,78.68,61.01,0.71,84.57,84.75,D,6.4,Yes,Yes,Master's,Low,6,7.0
S3787,Ahmed,Williams,student2787@university.com,Female,19,Mathematics,86.06,89.1,89.16,78.73,76.95,2.22,78.52,96.12,A,9.9,No,Yes,,Medium,2,7.6
S5985,Omar,Smith,student4985@university.com,Female,18,CS,51.41,81.72,71.21,,66.87,1.08,79.3,70.75,D,25.2,No,Yes,Bachelor's,High,6,4.2
S3864,Sara,Jones,student2864@university.com,Female,22,CS,89.62,58.73,59.75,,81.79,5.26,86.06,60.75,A,28.9,No,Yes,,Low,6,5.5
S2704,John,Smith,student1704@university.com,Male,20,Engineering,69.78,79.79,95.82,78.43,89.49,4.15,53.1,93.01,A,26.7,Yes,Yes,High School,High,3,5.0
S3470,Maria,Davis,student2470@university.com,Male,19,Engineering,73.22,81.71,72.46,,61.84,5.89,98.08,71.1,C,6.7,No,Yes,,Low,9,6.3
S1188,Omar,Jones,student188@university.com,Male,19,CS,85.41,83.97,99.98,69.69,63.54,8.5,84.98,66.34,A,11.1,No,No,Master's,Low,2,6.8
S1608,Maria,Jones,student608@university.com,Male,21,Business,78.67,61.76,63.03,,58.15,8.99,92.19,84.62,C,27.1,No,Yes,Master's,Low,2,7.9
S4957,Ahmed,Brown,student3957@university.com,Male,24,CS,83.47,67.92,87.81,60.95,79.36,9.56,77.83,55.75,B,15.6,No,Yes,,Medium,3,5.6
S4392,Sara,Davis,student3392@university.com,Male,23,CS,80.29,50.66,56.18,73.41,62.25,9.13,81.72,68.18,B,17.7,Yes,Yes,Bachelor's,Low,5,5.6
S3443,Liam,Williams,student2443@university.com,Male,23,CS,99.89,53.9,98.12,,93.52,0.16,59.98,78.16,B,21.9,No,Yes,Bachelor's,Medium,7,8.9
S1226,Ahmed,Smith,student226@university.com,Male,22,CS,92.34,92.84,66.04,54.65,82.06,2.63,64.11,81.15,B,23.0,Yes,Yes,,Low,2,5.7
S5264,Ali,Johnson,student4264@university.com,Male,19,CS,89.25,66.06,40.99,98.52,84.8,6.13,51.16,89.8,A,26.0,No,Yes,,Low,10,8.7
S4016,Omar,Smith,student3016@university.com,Female,18,Business,84.17,67.33,70.05,58.67,53.9,1.41,74.47,76.12,A,12.7,No,Yes,Master's,Medium,7,6.9
S4282,Ali,Brown,student3282@university.com,Male,20,Business,90.21,45.8,68.49,92.84,82.97,2.54,55.4,57.51,A,15.3,No,Yes,PhD,Low,8,7.0
S2444,John,Smith,student1444@university.com,Female,19,CS,75.72,50.29,52.5,60.94,83.33,2.57,77.65,89.64,F,8.3,Yes,Yes,Master's,High,4,5.1
S2210,Ali,Jones,student1210@university.com,Female,18,CS,,43.19,43.54,63.86,75.25,1.84,96.72,65.5,C,12.9,Yes,Yes,,Low,3,6.4
S4426,Sara,Williams,student3426@university.com,Male,23,CS,64.86,55.3,63.33,58.91,96.7,8.54,84.84,99.57,B,21.7,No,Yes,,High,9,7.4
S1980,Maria,Jones,student980@university.com,Female,19,CS,54.91,79.47,40.68,61.07,67.52,1.8,52.81,79.83,D,19.8,No,Yes,High School,Low,3,6.9
S5205,Maria,Williams,student4205@university.com,Female,22,CS,50.37,77.25,43.62,58.27,83.6,2.51,97.89,52.45,D,9.8,No,Yes,,Medium,4,8.2
S5431,Maria,Johnson,student4431@university.com,Male,24,CS,,92.52,52.44,,92.62,6.9,66.16,68.54,C,5.7,No,Yes,PhD,Low,8,6.4
S1150,John,Johnson,student150@university.com,Male,18,Mathematics,54.41,73.37,50.79,53.72,81.65,3.05,70.38,77.82,C,19.7,No,Yes,High School,Low,3,7.6
S2651,Emma,Davis,student1651@university.com,Female,18,Engineering,78.93,79.09,66.33,82.71,54.34,4.22,71.4,70.95,B,14.1,No,Yes,,Medium,1,7.8
S2246,Emma,Johnson,student1246@university.com,Male,22,Business,,73.73,90.57,56.18,96.57,2.44,80.09,51.37,D,27.7,Yes,Yes,High School,Medium,4,4.6
S2412,Ahmed,Brown,student1412@university.com,Male,21,Business,50.82,84.76,42.85,75.87,68.06,3.33,68.43,93.18,F,6.5,No,No,PhD,Low,1,6.3
S2713,Ahmed,Williams,student1713@university.com,Female,19,CS,73.31,87.85,44.38,91.5,65.99,2.84,92.97,68.73,F,20.8,No,Yes,PhD,Medium,3,5.7
S5712,Sara,Davis,student4712@university.com,Female,19,CS,,54.75,40.09,86.78,89.16,9.77,72.55,57.97,F,6.3,Yes,Yes,Bachelor's,Low,7,6.0
S3110,Maria,Smith,student2110@university.com,Female,20,Engineering,69.42,98.16,47.63,97.18,85.22,4.58,94.12,58.61,B,27.1,No,No,,High,2,6.2
S5183,John,Jones,student4183@university.com,Male,22,CS,78.82,94.9,53.83,97.0,99.73,0.67,81.5,96.2,C,22.2,No,Yes,,Low,10,8.9
S1603,Emma,Davis,student603@university.com,Female,24,Mathematics,51.57,79.67,47.16,65.85,53.73,7.53,94.65,83.46,C,12.8,No,Yes,PhD,High,2,7.9
S5373,Ali,Johnson,student4373@university.com,Female,23,Business,74.74,90.26,89.62,85.28,68.81,5.85,83.44,65.87,B,14.5,No,Yes,,Low,6,5.9
S1814,Maria,Davis,student814@university.com,Male,20,Engineering,,63.05,58.02,69.52,50.71,3.22,66.91,97.75,F,15.5,No,Yes,High School,Medium,9,6.1
S2635,Omar,Davis,student1635@university.com,Male,22,CS,77.39,77.74,47.24,78.0,66.59,5.13,55.97,82.58,B,10.1,Yes,No,PhD,Medium,9,8.7
S2161,Ahmed,Jones,student1161@university.com,Male,18,CS,88.6,51.46,43.25,73.85,79.19,4.98,57.23,94.08,B,7.8,No,Yes,,Low,8,6.1
S2420,Ali,Jones,student1420@university.com,Female,23,CS,97.91,83.16,47.03,76.07,65.64,6.31,55.27,50.04,A,12.3,Yes,Yes,,Low,9,5.7
S2575,Omar,Williams,student1575@university.com,Male,21,Engineering,88.62,57.1,82.04,58.05,67.94,5.06,69.42,58.85,A,27.3,Yes,Yes,,Low,1,4.2
S5215,John,Jones,student4215@university.com,Female,22,CS,52.66,75.95,57.1,97.48,86.68,0.61,98.01,87.6,F,16.1,No,Yes,,High,6,8.2
S2244,Omar,Brown,student1244@university.com,Female,24,Engineering,,60.33,80.58,61.31,90.38,8.63,63.96,92.6,A,19.9,No,Yes,,High,4,8.9
S3516,Omar,Brown,student2516@university.com,Female,18,CS,75.17,70.52,62.07,55.13,96.05,3.27,78.95,95.7,D,25.0,No,Yes,,Low,3,6.6
S5960,Maria,Jones,student4960@university.com,Female,22,CS,65.32,83.89,85.85,90.62,52.14,7.55,63.7,59.47,F,8.9,No,Yes,Master's,Medium,4,4.0
S2842,Liam,Williams,student1842@university.com,Male,19,Engineering,60.13,72.78,45.92,81.37,54.75,2.89,95.63,80.79,F,25.7,No,Yes,,Low,4,8.9
S4412,Emma,Williams,student3412@university.com,Male,18,CS,59.64,51.11,56.96,,65.1,8.08,86.22,50.19,D,10.5,Yes,Yes,,Low,2,7.1
S2652,Sara,Davis,student1652@university.com,Male,21,Engineering,61.87,45.65,99.98,94.1,51.07,1.28,65.18,69.52,D,26.8,No,Yes,Master's,High,3,5.7
S5161,Sara,Davis,student4161@university.com,Male,23,Engineering,61.54,65.25,57.53,71.29,92.95,2.47,51.24,89.58,C,17.0,No,Yes,,High,3,6.7
S5287,Ali,Smith,student4287@university.com,Male,22,Business,,60.47,66.74,82.97,72.71,5.82,78.75,69.09,C,25.5,No,Yes,,Low,9,8.3
S5744,Emma,Brown,student4744@university.com,Female,19,CS,81.34,62.69,48.72,94.44,96.34,3.65,87.13,71.95,C,17.7,No,Yes,High School,Low,8,5.5
S4834,John,Smith,student3834@university.com,Female,24,CS,95.64,70.76,74.74,83.69,72.04,1.35,71.46,74.71,A,12.7,Yes,Yes,PhD,Low,9,7.3
S3933,Ali,Smith,student2933@university.com,Female,18,Engineering,59.88,45.89,95.68,77.98,70.29,8.37,96.94,71.88,F,29.1,No,Yes,High School,Low,8,8.8
S4482,Ahmed,Jones,student3482@university.com,Male,18,Engineering,69.59,83.83,70.59,64.45,55.27,4.47,79.09,76.28,B,23.1,Yes,Yes,Master's,Low,7,4.7
S2611,Emma,Williams,student1611@university.com,Female,21,Engineering,61.69,84.14,83.12,77.26,59.29,6.97,98.12,60.31,D,28.2,No,Yes,High School,High,2,8.8
S3100,Omar,Davis,student2100@university.com,Female,22,Engineering,62.85,47.77,99.28,75.66,73.67,2.78,87.58,71.8,A,16.8,No,Yes,Master's,High,3,5.8
S2567,Maria,Williams,student1567@university.com,Female,23,CS,73.36,83.67,93.94,56.7,80.27,5.31,73.71,70.98,D,20.5,No,Yes,,High,10,5.4
S3050,Sara,Williams,student2050@university.com,Female,22,Business,84.25,47.93,78.39,92.74,54.14,9.61,67.82,72.3,B,28.8,No,Yes,,Medium,5,8.1
S1288,Ali,Johnson,student288@university.com,Male,21,Business,81.26,50.25,57.01,70.06,66.49,6.7,58.52,88.77,A,21.6,Yes,Yes,PhD,Low,7,7.0
S4220,Emma,Jones,student3220@university.com,Male,24,CS,61.76,50.97,86.1,83.84,68.56,3.76,80.61,83.37,C,20.6,No,Yes,,Low,8,8.4
S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,52.38,72.32,71.72,78.18,59.97,1.32,67.99,85.72,C,9.1,No,Yes,Master's,Medium,2,4.1
S3943,John,Smith,student2943@university.com,Female,22,Business,69.18,87.38,87.17,74.41,70.51,1.12,58.25,57.92,C,13.9,Yes,Yes,Bachelor's,High,2,7.5
S1748,Ali,Davis,student748@university.com,Male,24,CS,84.84,98.2,75.49,55.09,76.63,1.82,53.55,81.27,C,16.5,No,Yes,Bachelor's,Medium,4,7.7
S5872,Ahmed,Smith,student4872@university.com,Male,24,Engineering,89.13,70.59,98.75,65.01,94.57,4.65,85.04,68.3,A,28.1,Yes,Yes,Bachelor's,Medium,5,5.1
S1822,Emma,Williams,student822@university.com,Male,22,CS,78.54,49.76,42.21,,65.76,4.88,61.79,61.87,B,7.7,No,Yes,Master's,High,3,8.5
S2499,Omar,Davis,student1499@university.com,Male,20,Mathematics,91.93,60.32,57.32,81.96,97.36,6.27,87.54,88.98,B,6.0,Yes,Yes,Bachelor's,High,3,6.3
S1789,Omar,Brown,student789@university.com,Male,21,Business,55.79,42.25,76.44,80.83,65.5,3.11,88.39,62.4,D,26.2,No,Yes,,Low,7,4.9
S1916,Sara,Brown,student916@university.com,Male,19,Engineering,84.99,70.53,73.34,84.76,57.28,9.99,53.66,68.45,B,7.9,No,Yes,High School,Medium,1,8.4
S1075,Sara,Williams,student75@university.com,Female,18,CS,82.81,64.68,68.19,66.92,57.48,1.3,63.49,85.23,F,16.1,No,Yes,High School,Low,2,7.5
S3012,Emma,Williams,student2012@university.com,Female,24,CS,64.98,67.5,98.49,67.45,52.25,8.82,76.5,88.84,F,27.9,No,Yes,High School,High,2,6.7
S1607,Liam,Smith,student607@university.com,Female,18,Business,51.45,58.5,99.46,63.68,61.33,9.99,86.31,91.1,C,23.2,No,Yes,High School,High,7,5.2
S3820,Maria,Davis,student2820@university.com,Female,18,CS,75.25,62.51,46.47,98.43,96.22,2.44,99.65,95.98,C,8.1,No,Yes,,Medium,9,5.0
S2875,Liam,Johnson,student1875@university.com,Male,18,Engineering,50.81,67.6,62.35,62.29,87.37,9.18,95.75,74.84,C,13.6,No,Yes,Master's,High,4,8.2
S5533,Ali,Brown,student4533@university.com,Female,19,CS,95.57,80.45,99.03,85.76,61.15,6.66,55.16,66.17,B,19.3,No,Yes,,Medium,3,5.0
S1443,Liam,Davis,student443@university.com,Female,20,Business,95.04,80.6,78.72,97.67,97.66,8.2,51.46,82.6,A,23.4,No,Yes,,Low,9,8.9
S3731,Sara,Jones,student2731@university.com,Male,22,Business,95.08,70.12,43.23,73.13,84.15,9.08,70.45,69.85,B,19.3,Yes,Yes,Bachelor's,Medium,3,4.6
S5877,Ahmed,Davis,student4877@university.com,Male,21,CS,52.92,91.17,88.14,76.77,92.0,2.88,73.48,58.71,D,23.3,No,No,,High,5,4.6
S3493,Maria,Williams,student2493@university.com,Male,21,Business,50.82,53.45,98.33,61.35,55.99,7.41,55.27,58.82,C,29.1,No,Yes,,Low,9,8.6
S3793,Ahmed,Williams,student2793@university.com,Female,20,CS,61.5,86.34,72.02,92.17,96.51,7.16,94.55,55.78,F,28.5,No,Yes,PhD,High,6,7.8
S2991,John,Davis,student1991@university.com,Female,20,Engineering,66.31,62.44,70.69,95.88,53.8,9.86,64.68,62.87,A,23.0,No,Yes,PhD,Low,10,5.8
S1888,Maria,Smith,student888@university.com,Male,24,CS,71.35,66.54,99.72,82.61,63.03,6.1,66.53,87.5,A,23.3,No,Yes,,High,1,4.9
S4609,Maria,Smith,student3609@university.com,Female,20,Engineering,,86.35,63.9,78.39,62.05,5.06,90.16,62.81,B,17.3,No,Yes,Master's,High,6,6.2
S3021,John,Williams,student2021@university.com,Female,22,Engineering,82.99,94.3,99.13,71.41,89.0,8.23,90.31,61.25,C,17.0,No,Yes,,Medium,2,6.6
S3042,Ali,Smith,student2042@university.com,Male,22,CS,82.92,54.39,68.46,72.77,83.73,5.87,50.35,98.67,F,11.6,No,Yes,Master's,Low,1,8.1
S3270,Ahmed,Johnson,student2270@university.com,Male,24,Business,,99.08,63.54,56.47,91.23,6.97,88.11,96.65,C,18.8,Yes,Yes,,Low,10,5.5
S3037,Omar,Jones,student2037@university.com,Male,22,CS,65.08,46.69,44.22,95.9,94.78,2.14,71.45,59.24,C,8.8,No,Yes,,Low,6,8.0
S2325,Ali,Brown,student1325@university.com,Female,21,Business,77.31,63.43,82.59,87.2,86.41,4.55,74.79,67.2,B,15.8,No,Yes,High School,High,7,6.4
S3595,Liam,Johnson,student2595@university.com,Male,19,CS,55.31,88.33,67.04,77.01,81.85,4.0,62.8,85.13,F,10.2,No,No,Master's,Medium,6,8.1
S1573,Sara,Jones,student573@university.com,Male,24,Engineering,58.39,95.62,46.56,73.26,75.94,8.48,52.57,56.83,D,21.3,No,Yes,,Medium,6,8.5
S1363,Sara,Williams,student363@university.com,Female,24,CS,63.54,78.91,89.21,93.3,59.38,6.58,69.3,84.77,B,11.4,Yes,Yes,High School,High,2,7.3
S3539,John,Williams,student2539@university.com,Male,21,Mathematics,66.6,54.13,87.48,85.03,59.7,6.73,54.28,95.68,B,6.2,No,Yes,High School,Medium,8,8.5
S1955,John,Williams,student955@university.com,Male,18,CS,,50.19,89.57,86.04,71.51,2.93,86.46,54.52,D,5.2,No,Yes,High School,Medium,2,7.9
S3436,Emma,Williams,student2436@university.com,Female,21,Business,59.58,64.13,92.97,,95.23,5.54,71.26,79.54,F,9.5,No,Yes,High School,Medium,9,6.5
S4492,Emma,Jones,student3492@university.com,Female,23,Mathematics,51.21,62.97,44.49,73.39,99.54,4.49,78.15,77.57,F,7.2,No,Yes,,Low,2,5.7
S3223,Ahmed,Brown,student2223@university.com,Female,22,Engineering,72.1,64.38,95.29,76.92,96.39,9.46,68.05,65.77,C,28.7,Yes,Yes,High School,Medium,7,5.5
S3631,Omar,Smith,student2631@university.com,Female,18,Business,89.14,96.85,82.61,,77.13,9.86,70.25,90.66,B,13.2,No,Yes,Bachelor's,Medium,10,6.8
S3121,Maria,Davis,student2121@university.com,Female,18,Engineering,92.72,49.6,63.92,90.76,99.03,5.15,86.99,77.47,A,7.3,No,Yes,High School,Medium,10,5.2
S3898,Sara,Brown,student2898@university.com,Male,23,Engineering,62.34,77.49,54.02,65.0,52.43,7.53,50.8,63.33,B,11.6,No,Yes,Master's,High,7,7.6
S4961,Maria,Jones,student3961@university.com,Male,23,Engineering,61.72,71.57,63.92,78.83,98.36,2.85,85.09,63.73,D,17.2,No,Yes,High School,Medium,2,4.6
S5808,Emma,Jones,student4808@university.com,Male,21,Business,60.87,71.62,64.16,50.09,53.92,8.41,96.73,78.87,D,6.0,No,Yes,High School,Low,3,7.5
